10,4.5,0.1,0.6336269183096757,0.9214626933575978,0.0010850830806651997,0.07327426115562158,20717
10,4.8,0.1,0.6685390387103545,0.9251913265306122,0.0012659060798875682,0.06839251355606087,18291
10,5,0.1,0.682125643783533,0.9314669197396963,-0.0018786069906273468,0.06170277693011901,16989
10,5.3,0.1,0.709013881433616,0.9333535063166654,-0.0038305159601402195,0.058803898010946466,14934
10,5.5,0.1,0.7220035055694289,0.9344420342251145,-0.005098358151666789,0.057162872154115585,13929
10,5.8,0.1,0.7316166114341927,0.938051595383571,-0.00851793318613434,0.05329245145276683,13025
10,6,0.1,0.7393655244848302,0.9411921708185054,-0.011727578627951471,0.04998865612947138,12320
10,6.8,0.1,0.7517406481427743,0.9508148726456523,-0.021697325360251842,0.040687817873577135,11051
10,7,0.1,0.7531663219828058,0.9533524809349312,-0.024289680442073237,0.038386308068459656,10832
10,9,0.1,0.7599826017476394,0.9609514787917062,-0.03253954960118038,0.03151010701545779,10029
10,10,0.1,0.7600965267132854,0.9627552639932282,-0.03435139605602346,0.029975304436685685,9941
10,28,0.1,0.7584233073297617,0.9806260945709282,-0.05189265218896664,0.015254675514953029,9609
10,28.5,0.1,0.7585313121894381,0.9806133625410733,-0.05190020090279065,0.0152625679054928,9603
